RACEID,DRIVERID,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
930,20,3.0,0 days 01:41:57.897000,01:41:57.897000
930,822,4.0,0 days 01:42:11.772000,01:42:11.772000
930,8,5.0,0 days 01:42:12.557000,01:42:12.557000
930,13,6.0,0 days 01:42:33.869000,01:42:33.869000
930,817,7.0,0 days 01:41:40.894000,01:41:40.894000
930,154,8.0,0 days 01:42:10.553000,01:42:10.553000
930,832,9.0,0 days 01:42:16.264000,01:42:16.264000
930,826,10.0,0 days 01:42:17.749000,01:42:17.749000
930,830,11.0,0 days 01:42:18.843000,01:42:18.843000
930,831,12.0,0 days 01:42:31.003000,01:42:31.003000
930,815,13.0,0 days 01:42:39.931000,01:42:39.931000
930,828,14.0,0 days 01:42:40.584000,01:42:40.584000
930,807,15.0,0 days 01:42:41.185000,01:42:41.185000
930,18,16.0,0 days 01:42:41.983000,01:42:41.983000
930,829,17.0,0 days 01:42:35.245000,01:42:35.245000
930,833,18.0,0 days 01:41:39.198000,01:41:39.198000
930,4,,0 days 00:41:35.988000,00:41:35.988000
930,813,,0 days 01:11:54.573000,01:11:54.573000
931,3,1.0,0 days 01:49:18.420000,01:49:18.420000
931,20,2.0,0 days 01:49:22.906000,01:49:22.906000
931,1,3.0,0 days 01:49:24.473000,01:49:24.473000
931,826,4.0,0 days 01:49:30.385000,01:49:30.385000
931,817,5.0,0 days 01:49:32.028000,01:49:32.028000
931,8,6.0,0 days 01:49:32.765000,01:49:32.765000
931,815,7.0,0 days 01:49:33.433000,01:49:33.433000
931,18,8.0,0 days 01:49:34.483000,01:49:34.483000
931,831,9.0,0 days 01:49:42.046000,01:49:42.046000
931,832,10.0,0 days 01:49:43.476000,01:49:43.476000
931,807,11.0,0 days 01:49:44.652000,01:49:44.652000
931,154,12.0,0 days 01:49:46.835000,01:49:46.835000
931,828,13.0,0 days 01:49:49.579000,01:49:49.579000
931,822,14.0,0 days 01:50:04.209000,01:50:04.209000
931,13,15.0,0 days 01:49:47.570000,01:49:47.570000
931,833,16.0,0 days 01:50:06.078000,01:50:06.078000
931,829,17.0,0 days 01:50:09.760000,01:50:09.760000
931,4,,0 days 00:56:24.122000,00:56:24.122000
931,813,,0 days 00:07:06.059000,00:07:06.059000
931,830,,0 days 01:25:02.993000,01:25:02.993000
932,1,1.0,0 days 01:31:53.145000,01:31:53.145000
932,3,2.0,0 days 01:31:55.430000,01:31:55.430000
932,822,3.0,0 days 01:32:33.811000,01:32:33.811000
932,8,4.0,0 days 01:32:38.770000,01:32:38.770000
932,20,5.0,0 days 01:32:43.048000,01:32:43.048000
932,13,6.0,0 days 01:32:49.526000,01:32:49.526000
932,813,7.0,0 days 01:32:59.809000,01:32:59.809000
932,807,8.0,0 days 01:31:58.732000,01:31:58.732000
932,826,9.0,0 days 01:32:06.051000,01:32:06.051000
932,154,10.0,0 days 01:32:07.916000,01:32:07.916000
932,815,11.0,0 days 01:32:27.871000,01:32:27.871000
932,832,12.0,0 days 01:32:28.144000,01:32:28.144000
932,817,13.0,0 days 01:32:39.283000,01:32:39.283000
932,828,14.0,0 days 01:32:45.005000,01:32:45.005000
932,830,15.0,0 days 01:32:46.158000,01:32:46.158000
932,831,16.0,0 days 01:31:54.769000,01:31:54.769000
932,829,17.0,0 days 01:32:18.573000,01:32:18.573000
932,4,,0 days 00:59:47.615000,00:59:47.615000
932,18,,0 days 01:13:37.308000,01:13:37.308000
932,833,,0 days 01:18:56.255000,01:18:56.255000
933,3,1.0,0 days 01:30:16.930000,01:30:16.930000
933,1,2.0,0 days 01:30:20.730000,01:30:20.730000
933,13,3.0,0 days 01:30:34.503000,01:30:34.503000
933,20,4.0,0 days 01:30:35.111000,01:30:35.111000
933,822,5.0,0 days 01:31:10.534000,01:31:10.534000
933,807,6.0,0 days 01:31:21.005000,01:31:21.005000
933,813,7.0,0 days 01:30:18.211000,01:30:18.211000
933,830,8.0,0 days 01:30:19.104000,01:30:19.104000
933,815,9.0,0 days 01:30:33.384000,01:30:33.384000
933,817,10.0,0 days 01:30:36.428000,01:30:36.428000
933,831,11.0,0 days 01:30:57.205000,01:30:57.205000
933,826,12.0,0 days 01:31:03.775000,01:31:03.775000
933,828,13.0,0 days 01:31:01.517000,01:31:01.517000
933,833,14.0,0 days 01:30:50.408000,01:30:50.408000
933,18,,0 days 00:15:27.067000,00:15:27.067000
933,154,,0 days 00:48:11.303000,00:48:11.303000
933,829,,0 days 00:01:49.759000,00:01:49.759000
933,832,,0 days 00:48:49.161000,00:48:49.161000
934,1,1.0,0 days 01:31:27.729000,01:31:27.729000
934,3,2.0,0 days 01:31:38.685000,01:31:38.685000
934,20,3.0,0 days 01:31:53.172000,01:31:53.172000
934,13,4.0,0 days 01:32:04.568000,01:32:04.568000
934,822,5.0,0 days 01:32:30.923000,01:32:30.923000
934,826,6.0,0 days 01:32:31.684000,01:32:31.684000
934,807,7.0,0 days 01:32:46.473000,01:32:46.473000
934,8,8.0,0 days 01:31:31.486000,01:31:31.486000
934,815,9.0,0 days 01:31:45.731000,01:31:45.731000
934,4,10.0,0 days 01:32:49.185000,01:32:49.185000
934,828,11.0,0 days 01:32:53.421000,01:32:53.421000
934,833,12.0,0 days 01:31:36.858000,01:31:36.858000
934,829,13.0,0 days 01:32:39.315000,01:32:39.315000
934,817,,0 days 00:38:38.240000,00:38:38.240000
934,830,,0 days 00:07:01.732000,00:07:01.732000
934,832,,0 days 00:53:59.960000,00:53:59.960000
936,20,1.0,0 days 01:46:09.985000,01:46:09.985000
936,826,2.0,0 days 01:46:15.733000,01:46:15.733000
936,817,3.0,0 days 01:46:35.069000,01:46:35.069000
936,830,4.0,0 days 01:46:54.236000,01:46:54.236000
936,4,5.0,0 days 01:46:59.064000,01:46:59.064000
936,1,6.0,0 days 01:47:02.010000,01:47:02.010000
936,154,7.0,0 days 01:47:08.563000,01:47:08.563000
936,3,8.0,0 days 01:47:08.861000,01:47:08.861000
936,18,9.0,0 days 01:47:17.013000,01:47:17.013000
936,828,10.0,0 days 01:47:19.115000,01:47:19.115000
936,831,11.0,0 days 01:47:23.443000,01:47:23.443000
936,13,12.0,0 days 01:47:24.263000,01:47:24.263000
936,822,13.0,0 days 01:47:30.213000,01:47:30.213000
936,813,14.0,0 days 01:47:25.127000,01:47:25.127000
936,833,15.0,0 days 01:46:38.057000,01:46:38.057000
936,829,16.0,0 days 01:44:34.574000,01:44:34.574000
936,8,,0 days 01:27:06.025000,01:27:06.025000
936,807,,0 days 01:01:59.574000,01:01:59.574000
936,815,,0 days 01:23:50.142000,01:23:50.142000
936,832,,0 days 01:34:16.415000,01:34:16.415000
937,1,1.0,0 days 01:23:40.387000,01:23:40.387000
937,3,2.0,0 days 01:23:42.445000,01:23:42.445000
937,154,3.0,0 days 01:24:18.375000,01:24:18.375000
937,826,4.0,0 days 01:24:26.079000,01:24:26.079000
937,815,5.0,0 days 01:24:34.384000,01:24:34.384000
937,13,6.0,0 days 01:24:35.670000,01:24:35.670000
937,8,7.0,0 days 01:24:36.090000,01:24:36.090000
937,830,8.0,0 days 01:24:36.463000,01:24:36.463000
937,822,9.0,0 days 01:24:41.427000,01:24:41.427000
937,828,10.0,0 days 01:25:11.621000,01:25:11.621000
937,831,11.0,0 days 01:25:22.698000,01:25:22.698000
937,20,12.0,0 days 01:23:28.582000,01:23:28.582000
937,4,13.0,0 days 01:23:53.865000,01:23:53.865000
937,18,14.0,0 days 01:24:37.783000,01:24:37.783000
937,833,15.0,0 days 01:25:17.437000,01:25:17.437000
937,829,16.0,0 days 01:25:28.388000,01:25:28.388000
937,813,,0 days 00:05:38.161000,00:05:38.161000
937,817,,0 days 00:37:22.245000,00:37:22.245000
937,832,,0 days 01:07:49.716000,01:07:49.716000
938,1,1.0,0 days 01:18:00.688000,01:18:00.688000
938,20,2.0,0 days 01:18:25.730000,01:18:25.730000
938,13,3.0,0 days 01:18:48.323000,01:18:48.323000
938,822,4.0,0 days 01:18:48.684000,01:18:48.684000
938,8,5.0,0 days 01:19:09.548000,01:19:09.548000
938,815,6.0,0 days 01:19:13.471000,01:19:13.471000
938,807,7.0,0 days 01:18:03.505000,01:18:03.505000
938,817,8.0,0 days 01:18:04.008000,01:18:04.008000
938,828,9.0,0 days 01:18:04.250000,01:18:04.250000
938,826,10.0,0 days 01:18:11.576000,01:18:11.576000
938,832,11.0,0 days 01:18:15.250000,01:18:15.250000
938,830,12.0,0 days 01:18:31.117000,01:18:31.117000
938,831,13.0,0 days 01:18:52.603000,01:18:52.603000
938,18,14.0,0 days 01:19:15.105000,01:19:15.105000
938,829,15.0,0 days 01:19:03.683000,01:19:03.683000
938,833,16.0,0 days 01:19:16.777000,01:19:16.777000
938,3,17.0,0 days 01:14:03.632000,01:14:03.632000
938,4,18.0,0 days 01:12:20.208000,01:12:20.208000
938,154,,0 days 00:01:35.106000,00:01:35.106000
938,813,,0 days 00:02:19.892000,00:02:19.892000
939,20,1.0,0 days 02:01:22.118000,02:01:22.118000
939,817,2.0,0 days 02:01:23.596000,02:01:23.596000
939,8,3.0,0 days 02:01:39.272000,02:01:39.272000
939,3,4.0,0 days 02:01:46.838000,02:01:46.838000
939,822,5.0,0 days 02:01:56.322000,02:01:56.322000
939,826,6.0,0 days 02:01:57.626000,02:01:57.626000
939,815,7.0,0 days 02:02:12.954000,02:02:12.954000
939,830,8.0,0 days 02:02:13.568000,02:02:13.568000
939,832,9.0,0 days 02:02:14.978000,02:02:14.978000
939,831,10.0,0 days 02:02:52.163000,02:02:52.163000
939,828,11.0,0 days 02:02:59.625000,02:02:59.625000
939,813,12.0,0 days 02:02:59.836000,02:02:59.836000
939,154,13.0,0 days 01:59:17.923000,01:59:17.923000
939,834,14.0,0 days 02:01:40.915000,02:01:40.915000
939,829,15.0,0 days 02:01:55.721000,02:01:55.721000
939,1,,0 days 01:06:08.650000,01:06:08.650000
939,4,,0 days 01:07:09.268000,01:07:09.268000
939,13,,0 days 01:02:33.817000,01:02:33.817000
939,18,,0 days 01:46:18.350000,01:46:18.350000
939,807,,0 days 00:23:23.428000,00:23:23.428000
940,1,1.0,0 days 01:28:06.508000,01:28:06.508000
940,3,2.0,0 days 01:28:25.472000,01:28:25.472000
940,20,3.0,0 days 01:28:27.358000,01:28:27.358000
940,8,4.0,0 days 01:28:40.276000,01:28:40.276000
940,822,5.0,0 days 01:28:43.254000,01:28:43.254000
940,807,6.0,0 days 01:29:02.067000,01:29:02.067000
940,154,7.0,0 days 01:29:18.806000,01:29:18.806000
940,813,8.0,0 days 01:29:20.083000,01:29:20.083000
940,830,9.0,0 days 01:29:41.823000,01:29:41.823000
940,832,10.0,0 days 01:28:18.282000,01:28:18.282000
940,4,11.0,0 days 01:28:31.223000,01:28:31.223000
940,815,12.0,0 days 01:28:35.478000,01:28:35.478000
940,826,13.0,0 days 01:28:41.523000,01:28:41.523000
940,828,14.0,0 days 01:28:51.522000,01:28:51.522000
940,817,15.0,0 days 01:28:53.042000,01:28:53.042000
940,18,16.0,0 days 01:28:58.032000,01:28:58.032000
940,13,17.0,0 days 01:28:47.939000,01:28:47.939000
940,834,18.0,0 days 01:29:22.167000,01:29:22.167000
940,829,19.0,0 days 01:28:20.471000,01:28:20.471000
940,831,,0 days 01:24:09.742000,01:24:09.742000
941,1,1.0,0 days 01:37:11.024000,01:37:11.024000
941,20,2.0,0 days 01:37:16.977000,01:37:16.977000
941,815,3.0,0 days 01:37:39.942000,01:37:39.942000
941,13,4.0,0 days 01:37:49.855000,01:37:49.855000
941,826,5.0,0 days 01:37:58.590000,01:37:58.590000
941,831,6.0,0 days 01:38:07.532000,01:38:07.532000
941,813,7.0,0 days 01:38:12.112000,01:38:12.112000
941,8,8.0,0 days 01:37:53.382000,01:37:53.382000
941,18,9.0,0 days 01:38:30.491000,01:38:30.491000
941,830,10.0,0 days 01:38:39.448000,01:38:39.448000
941,4,11.0,0 days 01:38:37.234000,01:38:37.234000
941,822,12.0,0 days 01:35:53.604000,01:35:53.604000
941,833,13.0,0 days 01:38:23.688000,01:38:23.688000
941,829,14.0,0 days 01:37:18.702000,01:37:18.702000
941,817,15.0,0 days 01:27:28.427000,01:27:28.427000
941,3,,0 days 00:14:53.363000,00:14:53.363000
941,154,,0 days 00:21:46.682000,00:21:46.682000
941,832,,0 days 01:24:25.618000,01:24:25.618000
942,1,1.0,0 days 01:50:52.703000,01:50:52.703000
942,3,2.0,0 days 01:50:55.553000,01:50:55.553000
942,20,3.0,0 days 01:50:56.084000,01:50:56.084000
942,830,4.0,0 days 01:51:15.062000,01:51:15.062000
942,815,5.0,0 days 01:51:17.116000,01:51:17.116000
942,18,6.0,0 days 01:51:20.761000,01:51:20.761000
942,832,7.0,0 days 01:51:18.322000,01:51:18.322000
942,813,8.0,0 days 01:51:24.976000,01:51:24.976000
942,831,9.0,0 days 01:51:32.960000,01:51:32.960000
942,817,10.0,0 days 01:51:46.074000,01:51:46.074000
942,4,11.0,0 days 01:51:47.519000,01:51:47.519000
942,834,12.0,0 days 01:52:07.980000,01:52:07.980000
942,8,,0 days 00:51:08.772000,00:51:08.772000
942,13,,0 days 00:46:23.296000,00:46:23.296000
942,154,,0 days 00:22:48.643000,00:22:48.643000
942,807,,0 days 01:11:04.285000,01:11:04.285000
942,822,,0 days 00:13:08.735000,00:13:08.735000
942,826,,0 days 01:22:52.311000,01:22:52.311000
942,828,,0 days 00:50:36.133000,00:50:36.133000
942,829,,0 days 00:03:02.097000,00:03:02.097000
943,3,1.0,0 days 01:42:35.038000,01:42:35.038000
943,1,2.0,0 days 01:42:36.992000,01:42:36.992000
943,822,3.0,0 days 01:42:49.630000,01:42:49.630000
943,826,4.0,0 days 01:42:51.610000,01:42:51.610000
943,817,5.0,0 days 01:42:54.720000,01:42:54.720000
943,13,6.0,0 days 01:42:56.531000,01:42:56.531000
943,807,7.0,0 days 01:43:00.898000,01:43:00.898000
943,815,8.0,0 days 01:43:09.381000,01:43:09.381000
943,830,9.0,0 days 01:43:10.267000,01:43:10.267000
943,154,10.0,0 days 01:43:12.972000,01:43:12.972000
943,813,11.0,0 days 01:43:13.576000,01:43:13.576000
943,828,12.0,0 days 01:43:15.218000,01:43:15.218000
943,832,13.0,0 days 01:43:23.810000,01:43:23.810000
943,18,14.0,0 days 01:43:24.252000,01:43:24.252000
943,834,15.0,0 days 01:42:45.895000,01:42:45.895000
943,829,16.0,0 days 01:42:56.267000,01:42:56.267000
943,4,,0 days 00:01:58.053000,00:01:58.053000
943,8,,0 days 00:30:12.546000,00:30:12.546000
943,20,,0 days 01:11:18.372000,01:11:18.372000
943,831,,0 days 01:23:43.923000,01:23:43.923000
944,3,1.0,0 days 01:31:09.090000,01:31:09.090000
944,1,2.0,0 days 01:31:16.846000,01:31:16.846000
944,20,3.0,0 days 01:31:23.334000,01:31:23.334000
944,8,4.0,0 days 01:31:56.633000,01:31:56.633000
944,822,5.0,0 days 01:31:11.130000,01:31:11.130000
944,807,6.0,0 days 01:31:27.419000,01:31:27.419000
944,826,7.0,0 days 01:31:30.526000,01:31:30.526000
944,154,8.0,0 days 01:31:47.513000,01:31:47.513000
944,830,9.0,0 days 01:31:58.287000,01:31:58.287000
944,813,10.0,0 days 01:32:00.039000,01:32:00.039000
944,817,11.0,0 days 01:32:01.580000,01:32:01.580000
944,815,12.0,0 days 01:32:09.531000,01:32:09.531000
944,831,13.0,0 days 01:32:11.007000,01:32:11.007000
944,18,14.0,0 days 01:32:11.570000,01:32:11.570000
944,4,15.0,0 days 01:32:20.881000,01:32:20.881000
944,828,16.0,0 days 01:31:20.380000,01:31:20.380000
944,829,17.0,0 days 01:31:23.184000,01:31:23.184000
944,834,18.0,0 days 01:31:33.724000,01:31:33.724000
944,13,,0 days 01:31:35.634000,01:31:35.634000
945,3,1.0,0 days 01:38:30.175000,01:38:30.175000
945,1,2.0,0 days 01:38:38.446000,01:38:38.446000
945,8,3.0,0 days 01:38:49.605000,01:38:49.605000
945,20,4.0,0 days 01:39:13.910000,01:39:13.910000
945,815,5.0,0 days 01:39:34.127000,01:39:34.127000
945,817,6.0,0 days 01:39:35.185000,01:39:35.185000
945,807,7.0,0 days 01:40:03.793000,01:40:03.793000
945,13,8.0,0 days 01:40:07.926000,01:40:07.926000
945,154,9.0,0 days 01:40:08.376000,01:40:08.376000
945,826,10.0,0 days 01:40:12.546000,01:40:12.546000
945,832,11.0,0 days 01:40:13.700000,01:40:13.700000
945,18,12.0,0 days 01:38:59.779000,01:38:59.779000
945,822,13.0,0 days 01:39:00.250000,01:39:00.250000
945,828,14.0,0 days 01:39:02.160000,01:39:02.160000
945,831,15.0,0 days 01:39:06.102000,01:39:06.102000
945,830,16.0,0 days 01:38:44.064000,01:38:44.064000
945,4,17.0,0 days 01:39:17.721000,01:39:17.721000
945,829,18.0,0 days 01:39:54.204000,01:39:54.204000
945,833,19.0,0 days 01:39:11.622000,01:39:11.622000
948,3,1.0,0 days 01:48:15.565000,01:48:15.565000
948,1,2.0,0 days 01:48:23.625000,01:48:23.625000
948,20,3.0,0 days 01:48:25.208000,01:48:25.208000
948,817,4.0,0 days 01:48:39.895000,01:48:39.895000
948,13,5.0,0 days 01:49:14.544000,01:49:14.544000
948,154,6.0,0 days 01:49:27.646000,01:49:27.646000
948,807,7.0,0 days 01:49:29.764000,01:49:29.764000
948,822,8.0,0 days 01:49:30.718000,01:49:30.718000
948,832,9.0,0 days 01:49:31.245000,01:49:31.245000
948,830,10.0,0 days 01:49:32.398000,01:49:32.398000
948,835,11.0,0 days 01:49:38.964000,01:49:38.964000
948,825,12.0,0 days 01:49:41.171000,01:49:41.171000
948,815,13.0,0 days 01:49:47.264000,01:49:47.264000
948,18,14.0,0 days 01:48:17.218000,01:48:17.218000
948,831,15.0,0 days 01:48:25.682000,01:48:25.682000
948,836,16.0,0 days 01:49:45.154000,01:49:45.154000
948,4,,0 days 00:25:39.324000,00:25:39.324000
948,8,,0 days 00:53:19.744000,00:53:19.744000
948,821,,0 days 00:25:38.752000,00:25:38.752000
948,828,,0 days 01:20:45.837000,01:20:45.837000
948,837,,0 days 00:28:10.008000,00:28:10.008000
949,3,1.0,0 days 01:33:34.696000,01:33:34.696000
949,8,2.0,0 days 01:33:44.978000,01:33:44.978000
949,1,3.0,0 days 01:34:04.844000,01:34:04.844000
949,817,4.0,0 days 01:34:37.190000,01:34:37.190000
949,154,5.0,0 days 01:34:52.995000,01:34:52.995000
949,830,6.0,0 days 01:34:55.625000,01:34:55.625000
949,826,7.0,0 days 01:33:35.830000,01:33:35.830000
949,13,8.0,0 days 01:33:38.285000,01:33:38.285000
949,822,9.0,0 days 01:33:45.236000,01:33:45.236000
949,838,10.0,0 days 01:33:48.091000,01:33:48.091000
949,825,11.0,0 days 01:34:05.984000,01:34:05.984000
949,828,12.0,0 days 01:34:13.777000,01:34:13.777000
949,836,13.0,0 days 01:34:16.318000,01:34:16.318000
949,831,14.0,0 days 01:34:22.365000,01:34:22.365000
949,807,15.0,0 days 01:34:23.444000,01:34:23.444000
949,815,16.0,0 days 01:34:25.272000,01:34:25.272000
949,837,17.0,0 days 01:34:44.225000,01:34:44.225000
949,18,,0 days 00:10:05.435000,00:10:05.435000
949,821,,0 days 00:15:53.345000,00:15:53.345000
949,832,,0 days 00:50:22.411000,00:50:22.411000
950,3,1.0,0 days 01:38:53.891000,01:38:53.891000
950,20,2.0,0 days 01:39:31.667000,01:39:31.667000
950,826,3.0,0 days 01:39:39.827000,01:39:39.827000
950,817,4.0,0 days 01:39:46.579000,01:39:46.579000
950,8,5.0,0 days 01:39:59.763000,01:39:59.763000
950,13,6.0,0 days 01:40:09.402000,01:40:09.402000
950,1,7.0,0 days 01:40:12.121000,01:40:12.121000
950,830,8.0,0 days 01:40:13.159000,01:40:13.159000
950,832,9.0,0 days 01:40:18.018000,01:40:18.018000
950,822,10.0,0 days 01:40:20.083000,01:40:20.083000
950,815,11.0,0 days 01:40:28.174000,01:40:28.174000
950,4,12.0,0 days 01:40:31.144000,01:40:31.144000
950,18,13.0,0 days 01:40:35.881000,01:40:35.881000
950,821,14.0,0 days 01:38:58.537000,01:38:58.537000
950,807,15.0,0 days 01:38:59.871000,01:38:59.871000
950,828,16.0,0 days 01:39:10.418000,01:39:10.418000
950,825,17.0,0 days 01:39:20.177000,01:39:20.177000
950,836,18.0,0 days 01:39:24.975000,01:39:24.975000
950,154,19.0,0 days 01:39:26.606000,01:39:26.606000
950,831,20.0,0 days 01:39:49.662000,01:39:49.662000
950,837,21.0,0 days 01:39:55.203000,01:39:55.203000
950,835,22.0,0 days 01:39:57.369000,01:39:57.369000
951,3,1.0,0 days 01:32:41.997000,01:32:41.997000
951,1,2.0,0 days 01:33:07.019000,01:33:07.019000
951,8,3.0,0 days 01:33:13.995000,01:33:13.995000
951,822,4.0,0 days 01:33:32.214000,01:33:32.214000
951,13,5.0,0 days 01:33:56.424000,01:33:56.424000
951,4,6.0,0 days 01:32:45.103000,01:32:45.103000
951,825,7.0,0 days 01:32:53.741000,01:32:53.741000
951,154,8.0,0 days 01:32:55.693000,01:32:55.693000
951,815,9.0,0 days 01:32:57.217000,01:32:57.217000
951,18,10.0,0 days 01:33:01.179000,01:33:01.179000
951,817,11.0,0 days 01:33:08.842000,01:33:08.842000
951,832,12.0,0 days 01:33:08.066000,01:33:08.066000
951,835,13.0,0 days 01:33:18.112000,01:33:18.112000
951,828,14.0,0 days 01:33:20.077000,01:33:20.077000
951,826,15.0,0 days 01:33:35.730000,01:33:35.730000
951,831,16.0,0 days 01:33:37.320000,01:33:37.320000
951,821,17.0,0 days 01:33:49.450000,01:33:49.450000
951,836,18.0,0 days 01:33:19.352000,01:33:19.352000
951,830,,0 days 00:59:59.884000,00:59:59.884000
952,830,1.0,0 days 01:41:40.017000,01:41:40.017000
952,8,2.0,0 days 01:41:40.633000,01:41:40.633000
952,20,3.0,0 days 01:41:45.598000,01:41:45.598000
952,817,4.0,0 days 01:42:23.967000,01:42:23.967000
952,822,5.0,0 days 01:42:25.288000,01:42:25.288000
952,832,6.0,0 days 01:42:41.412000,01:42:41.412000
952,815,7.0,0 days 01:42:59.555000,01:42:59.555000
952,13,8.0,0 days 01:43:00.724000,01:43:00.724000
952,18,9.0,0 days 01:41:42.447000,01:41:42.447000
952,826,10.0,0 days 01:41:45.762000,01:41:45.762000
952,821,11.0,0 days 01:41:53.405000,01:41:53.405000
952,828,12.0,0 days 01:42:21.247000,01:42:21.247000
952,835,13.0,0 days 01:42:26.844000,01:42:26.844000
952,825,14.0,0 days 01:42:29.630000,01:42:29.630000
952,831,15.0,0 days 01:42:30.164000,01:42:30.164000
952,836,16.0,0 days 01:42:54.927000,01:42:54.927000
952,837,17.0,0 days 01:43:09.675000,01:43:09.675000
952,4,,0 days 01:11:26.464000,01:11:26.464000
952,154,,0 days 01:28:54.836000,01:28:54.836000
952,807,,0 days 00:32:51.102000,00:32:51.102000
953,1,1.0,0 days 01:59:29.133000,01:59:29.133000
953,817,2.0,0 days 01:59:36.385000,01:59:36.385000
953,815,3.0,0 days 01:59:42.958000,01:59:42.958000
953,20,4.0,0 days 01:59:44.979000,01:59:44.979000
953,4,5.0,0 days 02:00:54.209000,02:00:54.209000
953,807,6.0,0 days 02:01:02.132000,02:01:02.132000
953,3,7.0,0 days 02:01:02.423000,02:01:02.423000
953,832,8.0,0 days 01:59:30.797000,01:59:30.797000
953,18,9.0,0 days 01:59:48.183000,01:59:48.183000
953,13,10.0,0 days 01:59:51.819000,01:59:51.819000
953,821,11.0,0 days 02:00:46.520000,02:00:46.520000
953,822,12.0,0 days 02:00:45.595000,02:00:45.595000
953,154,13.0,0 days 02:00:47.073000,02:00:47.073000
953,836,14.0,0 days 02:00:44.804000,02:00:44.804000
953,837,15.0,0 days 01:59:41.780000,01:59:41.780000
953,8,,0 days 00:21:12.395000,00:21:12.395000
953,825,,0 days 00:59:18.315000,00:59:18.315000
953,826,,0 days 00:36:32.192000,00:36:32.192000
953,828,,0 days 01:26:41.143000,01:26:41.143000
953,830,,0 days 00:59:42.672000,00:59:42.672000
953,831,,0 days 01:22:30.289000,01:22:30.289000
953,835,,0 days 00:15:38.240000,00:15:38.240000
954,1,1.0,0 days 01:31:05.296000,01:31:05.296000
954,20,2.0,0 days 01:31:10.307000,01:31:10.307000
954,822,3.0,0 days 01:31:51.718000,01:31:51.718000
954,830,4.0,0 days 01:31:58.316000,01:31:58.316000
954,3,5.0,0 days 01:32:07.389000,01:32:07.389000
954,8,6.0,0 days 01:32:08.313000,01:32:08.313000
954,817,7.0,0 days 01:32:08.930000,01:32:08.930000
954,807,8.0,0 days 01:31:19.096000,01:31:19.096000
954,832,9.0,0 days 01:31:24.787000,01:31:24.787000
954,815,10.0,0 days 01:31:27.387000,01:31:27.387000
954,4,11.0,0 days 01:31:54.889000,01:31:54.889000
954,826,12.0,0 days 01:32:00.761000,01:32:00.761000
954,821,13.0,0 days 01:31:05.784000,01:31:05.784000
954,154,14.0,0 days 01:31:06.356000,01:31:06.356000
